"month","week","loc_type","region","weapon","n_killed_a","know_ini","ev_type","sc_animosity","anti_gov_sentmnts","duration"
"10","4","4","8","1",0,"1","2",FALSE,TRUE,"0"
"10","3","27","8","1",0,"1","4",FALSE,FALSE,"1"
"10","4","27","8","14",11,"1","2",FALSE,TRUE,"0"
"10","2","4","8","1",0,"1","1",TRUE,TRUE,"0"
"10","1","9","8","1",0,"1","4",FALSE,FALSE,"0"
"10","1","4","8","26",0,"1","2",FALSE,TRUE,"1"
"10","2","2","8","23",0,"1","4",TRUE,FALSE,"0"
"10","2","2","8","26",1,"1","2",FALSE,TRUE,"0"
"10","2","2","8","1",0,"1","2",FALSE,FALSE,"0"
"10","4","27","8","14",50,"1","2",FALSE,TRUE,"0"
"10","2","2","8","1",0,"1","2",TRUE,FALSE,"1"
"10","2","27","8","1",3,"2","2",FALSE,FALSE,"0"
"10","2","27","8","14",3,"1","2",FALSE,FALSE,"0"
"10","3","2","8","9",1,"1","2",FALSE,FALSE,"1"
"11","4","27","8","18",0,"1","2",FALSE,TRUE,"0"
"11","2","27","8","1",0,"1","2",FALSE,TRUE,"0"
"11","1","9","8","1",0,"1","2",FALSE,FALSE,"1"
"11","2","27","8","1",0,"1","2",FALSE,TRUE,"0"
"11","2","4","8","15",0,"1","2",FALSE,FALSE,"0"
"11","2","27","8","17",4,"1","2",FALSE,FALSE,"0"
"11","2","27","8","17",4,"1","2",FALSE,FALSE,"0"
"11","2","2","8","19",11,"1","2",FALSE,FALSE,"0"
"11","2","27","8","1",0,"1","2",FALSE,FALSE,"0"
"11","2","27","8","1",0,"1","1",TRUE,TRUE,"0"
"11","1","2","8","1",0,"1","4",FALSE,FALSE,"1"
"11","2","27","8","1",0,"1","4",FALSE,FALSE,"0"
"11","2","27","8","1",0,"1","4",FALSE,FALSE,"0"
"11","2","27","8","1",0,"1","4",FALSE,FALSE,"0"
"11","4","2","8","1",0,"1","4",FALSE,FALSE,"0"
"11","3","2","8","26",50,"1","2",FALSE,FALSE,"1"
"11","3","2","8","26",0,"1","4",FALSE,FALSE,"0"
"11","3","2","8","26",0,"1","4",FALSE,FALSE,"1"
"11","2","2","8","1",0,"1","4",FALSE,FALSE,"0"
"11","2","2","8","1",0,"1","4",FALSE,FALSE,"0"
"11","2","2","8","26",0,"1","2",FALSE,TRUE,"0"
"11","4","27","8","14",32,"5","2",TRUE,TRUE,"1"
"12","4","22","8","19",10,"1","2",FALSE,FALSE,"0"
"1","3","2","8","1",0,"1","1",TRUE,TRUE,"1"
"1","3","2","8","1",0,"1","1",TRUE,TRUE,"1"
"1","3","2","8","1",0,"1","1",TRUE,TRUE,"1"
"1","3","2","8","1",0,"1","1",TRUE,FALSE,"1"
"1","3","21","8","1",0,"1","2",TRUE,TRUE,"1"
"1","3","2","8","26",0,"1","2",FALSE,FALSE,"1"
"1","1","2","8","1",0,"5","2",FALSE,FALSE,"0"
"1","3","2","8","1",0,"5","2",FALSE,FALSE,"0"
"2","2","27","8","1",0,"1","1",TRUE,TRUE,"0"
"2","2","2","8","26",0,"1","4",FALSE,FALSE,"1"
"2","2","2","8","26",0,"1","4",FALSE,FALSE,"1"
"2","2","2","8","26",0,"1","4",FALSE,FALSE,"1"
"2","1","2","8","1",0,"0","2",TRUE,FALSE,"1"
"2","4","27","8","26",0,"1","2",FALSE,TRUE,"0"
"3","2","2","8","1",0,"1","2",FALSE,TRUE,"1"
"3","1","1","8","26",15,"1","2",FALSE,FALSE,"0"
"4","2","2","8","1",23,"1","4",FALSE,FALSE,"0"
"4","1","21","8","1",0,"1","1",FALSE,TRUE,"0"
"4","1","21","8","1",0,"1","1",FALSE,TRUE,"0"
"4","3","21","8","26",0,"1","2",FALSE,FALSE,"1"
"5","3","2","8","1",0,"1","1",FALSE,TRUE,"0"
"5","3","2","8","1",0,"1","1",FALSE,TRUE,"0"
"5","3","2","8","1",0,"1","1",FALSE,TRUE,"0"
"5","3","2","8","1",0,"1","1",FALSE,TRUE,"0"
"5","3","2","8","1",0,"1","2",TRUE,TRUE,"0"
"5","2","27","8","18",1,"1","2",FALSE,TRUE,"0"
"5","2","2","8","23",0,"1","4",FALSE,FALSE,"0"
"5","2","17","8","19",0,"5","2",FALSE,FALSE,"0"
"5","2","2","8","19",1,"5","2",FALSE,TRUE,"0"
"5","2","2","8","14",2,"1","2",FALSE,TRUE,"0"
"5","2","2","8","19",6,"5","2",FALSE,TRUE,"0"
"5","2","4","8","14",0,"1","2",FALSE,TRUE,"0"
"5","2","4","8","26",2,"1","4",FALSE,FALSE,"0"
"5","2","2","8","1",2,"1","2",FALSE,FALSE,"1"
"5","1","27","8","26",0,"1","2",FALSE,TRUE,"0"
"5","2","1","8","1",0,"1","2",TRUE,FALSE,"1"
"5","2","2","8","1",0,"1","2",FALSE,FALSE,"1"
"5","2","2","8","10",1,"1","2",TRUE,FALSE,"1"
"5","2","2","8","14",3,"1","2",TRUE,FALSE,"1"
"5","3","0","8","26",8,"1","2",FALSE,FALSE,"0"
"6","3","2","8","26",30,"1","4",FALSE,FALSE,"0"
"6","2","27","8","1",38,"2","2",FALSE,FALSE,"0"
"6","2","2","8","18",2,"1","2",FALSE,FALSE,"0"
"6","2","5","8","14",0,"1","1",FALSE,FALSE,"0"
"6","2","23","8","18",0,"1","2",FALSE,TRUE,"0"
"6","2","2","8","12",1,"1","2",TRUE,FALSE,"1"
"7","3","27","8","1",1,"0","2",FALSE,FALSE,"1"
"7","3","27","8","1",1,"0","2",FALSE,FALSE,"1"
"7","3","27","8","1",1,"0","2",FALSE,FALSE,"1"
"7","3","27","8","1",1,"0","2",FALSE,FALSE,"1"
"7","3","27","8","1",1,"0","2",FALSE,FALSE,"1"
"7","3","27","8","1",1,"0","2",FALSE,FALSE,"1"
"7","3","27","8","1",1,"0","2",FALSE,FALSE,"1"
"7","3","27","8","1",1,"0","2",FALSE,FALSE,"1"
"7","3","27","8","1",1,"0","2",FALSE,FALSE,"1"
"7","3","27","8","1",1,"0","2",FALSE,FALSE,"1"
"7","3","27","8","26",0,"0","2",TRUE,FALSE,"0"
"7","2","2","8","18",8,"1","2",FALSE,FALSE,"0"
"7","3","2","8","10",71,"1","2",FALSE,FALSE,"0"
"7","2","22","8","1",0,"1","4",TRUE,FALSE,"1"
"8","3","2","8","1",1,"1","2",TRUE,TRUE,"0"
"8","3","27","8","26",1,"1","2",FALSE,TRUE,"1"
"8","3","4","8","18",0,"0","2",FALSE,TRUE,"0"
"8","2","2","8","1",0,"1","1",TRUE,FALSE,"0"
"8","2","2","8","26",1,"1","2",TRUE,FALSE,"0"
"8","3","2","8","23",0,"1","4",FALSE,FALSE,"0"
"8","3","16","8","14",0,"1","2",TRUE,FALSE,"0"
"8","3","2","8","18",0,"1","2",FALSE,TRUE,"0"
"9","2","2","8","10",3,"1","2",FALSE,FALSE,"1"
"9","4","9","8","26",1,"1","2",TRUE,FALSE,"1"
"9","2","2","8","14",7,"1","4",FALSE,FALSE,"0"
"9","1","2","8","14",17,"1","2",TRUE,FALSE,"0"
"9","1","2","8","26",2,"1","2",FALSE,FALSE,"0"
"9","3","27","8","12",0,"1","2",FALSE,FALSE,"0"
"9","1","2","8","1",0,"2","2",FALSE,FALSE,"0"
"10","2","10","8","18",8,"5","2",TRUE,FALSE,"0"
"10","2","10","8","18",8,"5","2",TRUE,FALSE,"0"
"10","1","2","8","18",0,"0","2",TRUE,FALSE,"0"
"10","3","2","8","1",0,"1","2",TRUE,FALSE,"0"
"10","3","27","8","1",3,"2","2",FALSE,FALSE,"0"
"10","3","9","8","14",1,"1","2",TRUE,FALSE,"1"
"10","4","4","8","26",2,"1","2",TRUE,FALSE,"0"
"10","1","4","8","10",1,"5","2",FALSE,TRUE,"0"
"10","1","2","8","14",0,"1","2",FALSE,TRUE,"0"
"10","1","2","8","21",8,"1","4",FALSE,FALSE,"0"
"10","1","2","8","14",0,"1","2",FALSE,TRUE,"0"
"10","1","2","8","20",5,"1","4",FALSE,FALSE,"0"
"10","1","21","8","21",2,"1","2",FALSE,TRUE,"0"
"10","3","2","8","1",7,"0","2",TRUE,FALSE,"0"
"11","2","2","8","1",0,"1","1",FALSE,TRUE,"0"
"12","2","2","8","1",0,"5","2",FALSE,FALSE,"0"
"12","2","21","8","21",1,"5","2",FALSE,TRUE,"0"
"12","3","27","8","1",3,"1","2",FALSE,FALSE,"0"
"3","4","12","1","1",0,"1","4",FALSE,TRUE,"0"
"7","2","2","1","18",0,"1","5",TRUE,TRUE,"1"
"11","4","2","1","1",0,"1","4",TRUE,FALSE,"0"
"9","3","0","1","1",0,"1","1",FALSE,TRUE,"0"
"10","4","27","1","1",7457,"1",NA,FALSE,FALSE,"1"
"1","3","24","1","21",0,"1","4",FALSE,FALSE,"0"
"5","2","2","1","1",0,"1","4",TRUE,FALSE,"0"
"7","3","27","1","1",0,"1","4",TRUE,FALSE,"1"
"7","4","2","1","7",1,"1","2",TRUE,FALSE,"0"
"7","4","9","1","9",375,"1","2",TRUE,FALSE,"0"
"7","3","10","1","17",12,"0","2",TRUE,FALSE,"0"
"7","4","2","1","26",1,"1","2",TRUE,FALSE,"0"
"7","4","21","1","1",1,"1","4",TRUE,FALSE,"0"
"7","3","2","1","1",0,"1","4",FALSE,FALSE,"0"
"7","4","2","1","1",250,"0","2",TRUE,FALSE,"0"
"12","4","2","1","1",0,"1","4",TRUE,FALSE,"0"
"1","3","2","1","26",1,"1","2",TRUE,TRUE,"1"
"2","1","2","1","1",0,"1","4",FALSE,FALSE,"1"
"7","3","27","1","1",0,"1","1",FALSE,TRUE,"1"
"1","3","9","1","16",0,"0","2",FALSE,FALSE,"1"
"2","3","0","1","1",0,"1","4",TRUE,FALSE,"1"
"4","3","21","1","1",0,"1","1",TRUE,TRUE,"0"
"7","3","0","1","1",0,"1","5",FALSE,TRUE,"1"
"10","3","8","1","26",0,"1","4",FALSE,FALSE,"0"
"1","3","2","1","12",0,"1","2",FALSE,TRUE,"1"
"1","3","2","1","12",0,"1","2",FALSE,FALSE,"1"
"1","3","2","1","1",0,"1","4",FALSE,FALSE,"1"
"1","3","2","1","1",0,"1","4",FALSE,FALSE,"1"
"1","4","0","1","1",0,"1","4",FALSE,FALSE,"0"
"2","3","27","1","1",0,"1","1",FALSE,FALSE,"1"
"3","4","21","1","14",0,"1","2",FALSE,TRUE,"0"
"3","2","0","1","1",0,"1","4",FALSE,FALSE,"1"
"3","2","0","1","1",0,"1","1",FALSE,TRUE,"0"
"7","3","2","1","1",0,"1","4",FALSE,FALSE,"1"
"8","2","14","1","1",0,"5","2",FALSE,TRUE,"0"
"5","2","21","1","1",0,"1","4",FALSE,FALSE,"1"
"1","3","0","1","1",0,"1","4",TRUE,FALSE,"1"
"3","3","2","1","26",5,"1","4",TRUE,TRUE,"0"
"3","2","2","1","1",0,"1","4",TRUE,FALSE,"1"
"3","3","2","1","1",0,"1","1",TRUE,FALSE,"0"
"4","4","2","1","1",0,"1","5",FALSE,TRUE,"0"
"2","4","2","1","14",0,"5","4",FALSE,FALSE,"0"
"2","3","2","1","1",46,"1","4",TRUE,FALSE,"1"
"4","3","8","1","1",0,"1","4",FALSE,FALSE,"1"
"7","3","22","1","26",0,"1","4",FALSE,FALSE,"1"
"11","1","2","1","1",0,"1","4",TRUE,FALSE,"0"
"7","3","2","1","1",0,"1","4",FALSE,FALSE,"1"
"7","3","2","1","1",0,"1","4",FALSE,TRUE,"1"
"7","3","2","1","26",0,"1","4",FALSE,TRUE,"1"
"7","3","2","1","26",0,"1","4",FALSE,TRUE,"1"
"7","3","27","1","1",0,"1","4",FALSE,FALSE,"1"
"11","1","27","1","1",0,"1","4",FALSE,FALSE,"1"
"11","3","0","1","1",0,"1","4",FALSE,FALSE,"1"
"12","2","27","1","1",0,"1","4",TRUE,FALSE,"1"
"6","3","2","1","1",0,"1","1",FALSE,TRUE,"1"
"3","1","27","1","1",0,"5","4",FALSE,FALSE,"0"
"5","2","2","1","1",0,"1","1",FALSE,FALSE,"0"
"2","2","27","1","1",0,"1","4",TRUE,FALSE,"1"
"7","3","27","1","1",0,"1","1",FALSE,TRUE,"1"
"8","1","27","1","1",0,"1","1",FALSE,FALSE,"1"
"9","4","2","1","1",0,"1","1",FALSE,TRUE,"0"
"9","4","2","1","1",0,"1","1",FALSE,TRUE,"0"
"7","3","2","1","1",0,"1",NA,FALSE,FALSE,"1"
"7","3","2","1","1",0,"1","4",FALSE,FALSE,"1"
"9","3","2","1","1",0,"1","1",FALSE,TRUE,"1"
"7","3","27","1","11",5,"0","2",TRUE,FALSE,"1"
"8","3","2","1","1",0,"1","1",FALSE,TRUE,"1"
"9","4","10","1","1",0,"1","1",TRUE,TRUE,"0"
"10","1","2","1","1",0,"1","1",FALSE,TRUE,"1"
"11","3","27","1","11",0,"0","2",TRUE,FALSE,"1"
"3","1","27","1","1",0,"1","4",FALSE,TRUE,"0"
"9","3","27","1","11",0,"5","2",TRUE,FALSE,"0"
"9","3","27","1","11",0,"5","2",TRUE,FALSE,"0"
"12","3","28","1","12",0,"1","2",FALSE,FALSE,"1"
"7","3","27","1","18",0,"0","2",FALSE,FALSE,"1"
"1","1","2","1","1",0,"1",NA,FALSE,FALSE,"1"
"4","1","22","1","1",0,"1","5",FALSE,TRUE,"1"
"6","1","27","1","1",45,"1","4",FALSE,FALSE,"0"
"6","3","23","1","26",0,"1","2",FALSE,FALSE,"1"
"6","3","23","1","26",0,"1","2",FALSE,FALSE,"1"
"6","3","2","1","14",0,"1","4",TRUE,FALSE,"1"
"6","3","2","1","14",1,"1","4",TRUE,FALSE,"1"
"6","3","9","1","26",0,"1","4",TRUE,FALSE,"1"
"7","3","2","1","26",0,"1","4",FALSE,FALSE,"1"
"7","3","27","1","1",0,"0","2",FALSE,FALSE,"1"
"8","2","2","1","1",0,"1","4",FALSE,FALSE,"1"
"10","3","24","1","22",0,"1","4",FALSE,FALSE,"1"
"11","1","3","1","21",0,"1","4",FALSE,FALSE,"1"
"8","3","27","1","1",0,"1","5",FALSE,TRUE,"1"
"2","3","13","1","1",0,"1","4",FALSE,FALSE,"1"
"6","4","1","1","1",0,"1","4",FALSE,FALSE,"0"
"3","3","18","1","23",50,"1","4",FALSE,FALSE,"1"
"4","2","27","1","1",0,"1","4",FALSE,FALSE,"1"
"7","3","2","1","1",0,"5","2",TRUE,FALSE,"0"
"7","3","14","1","22",100,"1","4",FALSE,TRUE,"1"
"1","3","18","1","1",0,"1","1",FALSE,FALSE,"0"
"1","3","18","1","1",0,"1","1",FALSE,TRUE,"0"
"7","3","2","1","1",0,"1","4",FALSE,FALSE,"1"
"7","3","2","1","1",0,"1","4",FALSE,FALSE,"1"
"11","3","27","1","1",0,"1","4",FALSE,FALSE,"0"
"2","4","24","1","23",106,"1","4",TRUE,FALSE,"0"
"7","3","27","1","1",0,"1","2",FALSE,TRUE,"1"
"7","3","24","1","22",74,"1","4",FALSE,FALSE,"1"
"10","3","27","1","1",5250,"1","4",FALSE,FALSE,"1"
"4","3","22","1","1",0,"1","2",FALSE,TRUE,"1"
"7","3","22","1","26",11,"1","2",TRUE,FALSE,"1"
"7","3","2","1","1",0,"5","5",TRUE,TRUE,"1"
"7","3","2","1","1",1,"1","4",TRUE,FALSE,"1"
"12","2","2","1","1",0,"1","4",FALSE,FALSE,"1"
"7","3","27","1","1",1,"1","2",TRUE,TRUE,"1"
"9","3","9","1","1",0,"0","2",FALSE,TRUE,"0"
"1","3","27","1","1",0,"1","2",FALSE,TRUE,"1"
"1","3","2","1","1",0,"1","2",FALSE,TRUE,"1"
"3","3","2","1","1",0,"5","5",FALSE,TRUE,"1"
"6","3","12","1","10",0,"1","2",FALSE,FALSE,"1"
"6","3","12","1","10",0,"1","2",FALSE,FALSE,"1"
"1","3","2","1","1",10,"1","2",FALSE,TRUE,"0"
"1","3","2","1","1",10,"1","2",FALSE,TRUE,"0"
"1","3","27","1","1",0,"0","1",FALSE,TRUE,"0"
"1","3","27","1","1",0,"1","1",TRUE,TRUE,"1"
"3","3","2","1","10",0,"1","4",FALSE,FALSE,"1"
"7","3","2","1","26",1,"1","2",TRUE,FALSE,"1"
"7","3","2","1","26",0,"1","2",TRUE,TRUE,"1"
"7","3","27","1","26",1,"1","2",TRUE,FALSE,"1"
"7","1","2","1","1",0,"1","4",TRUE,FALSE,"0"
"10","3","2","1","26",1,"1","4",TRUE,FALSE,"1"
"10","1","27","1","1",1,"1","2",TRUE,TRUE,"1"
"10","1","19","1","18",0,"1","2",TRUE,FALSE,"1"
"3","2","2","1","1",0,"1","4",FALSE,FALSE,"1"
"7","3","24","1","22",74,"1","4",FALSE,FALSE,"1"
"7","3","15","1","1",0,"1","1",FALSE,TRUE,"1"
"2","4","2","1","1",0,"1","2",FALSE,TRUE,"0"
"9","3","26","1","1",0,"1","4",FALSE,FALSE,"1"
"5","1","16","1","1",0,"1","1",FALSE,TRUE,"1"
"6","3","9","1","1",0,"1","4",FALSE,FALSE,"0"
"6","3","9","1","1",0,"1","4",FALSE,FALSE,"0"
"6","3","9","1","1",0,"1","4",FALSE,FALSE,"0"
"6","3","2","1","1",0,"1","1",FALSE,TRUE,"0"
"6","3","2","1","1",47,"2","2",TRUE,FALSE,"1"
"6","1","2","1","1",0,"1","4",FALSE,FALSE,"1"
"7","3","2","1","1",0,"1","4",FALSE,FALSE,"1"
"7","3","2","1","26",0,"1","2",FALSE,TRUE,"1"
"7","1","27","1","1",0,"1","4",FALSE,FALSE,"1"
"7","3","2","1","26",38,"1","2",TRUE,FALSE,"1"
"7","3","16","1","1",0,"1","4",FALSE,FALSE,"1"
"8","2","2","1","1",17,"1","2",TRUE,FALSE,"1"
"8","2","2","1","1",5,"1","2",TRUE,FALSE,"1"
"9","3","27","1","1",0,"1","4",TRUE,FALSE,"0"
"9","3","16","1","1",0,"1","4",TRUE,FALSE,"0"
"9","3","2","1","1",0,"1","4",FALSE,FALSE,"1"
"9","3","27","1","1",0,"1","4",TRUE,FALSE,"1"
"9","3","27","1","1",0,"1","4",FALSE,FALSE,"1"
"9","3","2","1","26",0,"1","4",FALSE,FALSE,"1"
"9","3","2","1","1",0,"1","4",TRUE,FALSE,"1"
"9","3","0","1","1",0,"1","4",TRUE,FALSE,"1"
"9","3","0","1","1",0,"1","4",FALSE,FALSE,"1"
"10","3","27","1","1",0,"1","4",FALSE,FALSE,"1"
"10","3","27","1","1",0,"1","4",FALSE,FALSE,"0"
"10","1","2","1","14",9,"1","4",TRUE,FALSE,"0"
"10","1","2","1","14",11,"1","2",TRUE,TRUE,"0"
"10","3","27","1","1",0,"1","4",TRUE,FALSE,"0"
"10","2","21","1","1",0,"2","2",TRUE,FALSE,"0"
"10","2","21","1","1",0,"1","4",FALSE,FALSE,"0"
"10","1","27","1","1",0,"1","4",FALSE,FALSE,"0"
"10","2","2","1","1",0,"1","4",FALSE,FALSE,"0"
"10","3","2","1","14",0,"1","2",TRUE,TRUE,"0"
"10","1","2","1","1",0,"1","4",FALSE,FALSE,"0"
"10","3","0","1","1",0,"1","4",FALSE,FALSE,"1"
"10","3","0","1","1",0,"1","4",FALSE,FALSE,"1"
"9","4","2","1","14",0,"1","2",TRUE,FALSE,"0"
"2","3","2","1","1",0,"1","4",FALSE,FALSE,"0"
"10","2","21","1","3",0,"1","4",TRUE,FALSE,"1"
"4","2","27","1","1",0,"1","1",FALSE,FALSE,"1"
"5","4","2","1","1",0,"1","4",FALSE,FALSE,"1"
"7","3","13","1","1",0,"1","2",FALSE,FALSE,"1"
"10","2","25","1","1",1,NA,"2",TRUE,FALSE,"0"
"10","2","18","1","1",0,"1","1",FALSE,TRUE,"0"
"11","3","13","1","1",0,"1","2",FALSE,FALSE,"1"
"11","3","13","1","1",60,"1","4",FALSE,FALSE,"1"
"5","4","4","1","14",0,"1","2",FALSE,TRUE,"0"
"5","1","2","1","14",0,"1","2",TRUE,TRUE,"0"
"5","2","2","1","1",0,"1","4",TRUE,FALSE,"0"
"5","2","2","1","1",0,"1","4",TRUE,FALSE,"0"
"5","2","2","1","1",0,"1","4",TRUE,FALSE,"0"
"7","3","26","1","1",0,"0","2",FALSE,FALSE,"1"
"12","5","28","1","1",0,"1","1",TRUE,TRUE,"1"
"7","3","27","1","26",1,"0","2",FALSE,TRUE,"1"
"1","2","27","1","1",0,"5","4",FALSE,FALSE,"1"
"10","3","2","1","13",0,"1","2",FALSE,TRUE,"0"
"10","3","10","1","13",0,"5","1",FALSE,TRUE,"0"
"10","3","4","1","1",0,"5","1",FALSE,TRUE,"0"
"2","3","27","1","1",0,"1","4",TRUE,FALSE,"1"
"3","3","2","1","1",29,"1","4",TRUE,FALSE,"1"
"4","3","2","1","26",0,"1","2",TRUE,TRUE,"1"
"12","3","2","1","1",0,"5","4",FALSE,FALSE,"1"
"2","2","2","1","1",0,"1","4",FALSE,FALSE,"1"
"3","3","12","1","1",0,"1","2",FALSE,FALSE,"1"
"9","1","27","1","1",0,"1","1",TRUE,TRUE,"0"
"9","3","2","1","14",1,"5","2",FALSE,FALSE,"1"
"7","3","2","1","18",0,"1","2",TRUE,FALSE,"1"
"7","3","27","1","26",0,"1","2",TRUE,TRUE,"1"
"9","3","2","1","1",0,"1","1",FALSE,TRUE,"1"
"9","3","2","1","1",0,"1","1",TRUE,TRUE,"1"
"4","3","2","1","26",18,"1","2",TRUE,FALSE,"0"
"7","3","2","1","1",0,"1","1",FALSE,TRUE,"1"
"7","3","2","1","26",62,"1","2",FALSE,FALSE,"1"
"6","3","2","1","7",0,"1","2",FALSE,TRUE,"1"
"6","3","2","1","1",0,"1","4",FALSE,FALSE,"1"
"12","2","27","1","1",0,"1","1",FALSE,FALSE,"0"
"7","3","22","1","1",0,"1","4",FALSE,FALSE,"1"
"10","3","27","1","1",0,"1","4",FALSE,FALSE,"1"
"2","4","27","1","1",0,"1","4",FALSE,FALSE,"0"
"4","2","2","1","1",0,"1","1",FALSE,TRUE,"0"
"4","2","2","1","7",0,"1","4",FALSE,FALSE,"0"
"7","3","19","1","18",0,"0","2",TRUE,FALSE,"1"
"10","3","19","1","10",0,"0","2",FALSE,FALSE,"1"
"10","3","2","1","10",0,"1","2",FALSE,FALSE,"1"
"7","3","2","1","1",0,"5","2",FALSE,FALSE,"1"
"7","1","2","1","1",0,"1","4",FALSE,FALSE,"1"
"8","4","2","1","1",0,"1","4",FALSE,FALSE,"1"
"10","3","2","1","1",0,"5","2",FALSE,FALSE,"1"
"3","3","2","8","1",0,"1","4",TRUE,FALSE,"1"
"12","2","2","8","1",0,"1","4",FALSE,FALSE,"1"
"4","3","27","8","1",0,"0","2",FALSE,FALSE,"1"
"3","2","23","8","18",0,"0","2",FALSE,FALSE,"1"
"1","3","9","8","10",0,"0","2",FALSE,TRUE,"0"
"5","1","3","8","21",2,"1","4",FALSE,FALSE,"0"
"5","1","3","8","26",27,"1","4",FALSE,FALSE,"0"
"7","3","27","8","1",0,"1","4",FALSE,FALSE,"0"
"12","2","27","8","1",0,"5","5",FALSE,TRUE,"1"
"12","2","22","8","21",50,"1","4",TRUE,FALSE,"0"
"12","2","22","8","21",4,"1","4",TRUE,FALSE,"0"
"7","2","2","8","1",0,"1","5",FALSE,TRUE,"1"
"7","3","2","8","10",0,"1","4",FALSE,TRUE,"1"
"10","3","27","8","1",49,"1","4",FALSE,FALSE,"1"
"11","3","27","8","1",0,"1","2",TRUE,FALSE,"1"
"12","4","27","8","1",0,"1","5",FALSE,TRUE,"1"
"5","3","2","8","1",0,"0","5",FALSE,TRUE,"1"
"7","3","27","8","1",0,"1","4",FALSE,FALSE,"1"
"1","4","3","8","26",0,"1","4",FALSE,FALSE,"0"
"1","3","18","8","1",0,"1","2",FALSE,TRUE,"0"
"1","4","18","8","1",0,"1","1",FALSE,TRUE,"0"
"4","3","2","8","1",0,"1","1",FALSE,TRUE,"0"
"4","3","2","8","1",0,"1","1",FALSE,TRUE,"0"
"4","3","2","8","1",0,"1","1",FALSE,TRUE,"0"
"4","3","27","8","1",80,"0","2",TRUE,FALSE,"0"
"4","3","27","8","1",80,"0","2",TRUE,FALSE,"0"
"4","3","27","8","1",80,"0","2",FALSE,FALSE,"0"
"4","3","28","8","1",0,"1","1",FALSE,TRUE,"0"
"2","3","27","8","1",0,"1","5",FALSE,TRUE,"1"
"8","3","3","8","23",0,"1","2",FALSE,FALSE,"1"
"6","3","2","8","26",0,"1","4",FALSE,FALSE,"1"
"9","3","27","8","1",0,"1","5",FALSE,TRUE,"1"
"10","4","3","8","1",0,"1","4",FALSE,FALSE,"0"
"2","4","27","8","23",0,"1","4",FALSE,FALSE,"0"
"4","4","2","8","17",1,"1","2",TRUE,FALSE,"0"
"6","3","27","8","18",0,"1","2",TRUE,FALSE,"0"
"7","3","27","8","1",0,"5","2",TRUE,FALSE,"1"
"7","3","0","8","20",0,"1","5",FALSE,TRUE,"1"
"8","4","24","8","26",0,"1","2",FALSE,FALSE,"0"
"9","3","14","8","26",1,"0","2",TRUE,FALSE,"1"
"5","2","2","8","1",0,"1","1",TRUE,TRUE,"1"
"8","3","24","8","26",0,"1","2",TRUE,FALSE,"1"
"11","3","2","8","26",0,"1","5",FALSE,TRUE,"1"
"7","2","27","8","26",320,"1","4",FALSE,FALSE,"0"
"7","3","2","8","1",0,"1","4",FALSE,FALSE,"1"
"2","3","2","8","1",31,"2","2",TRUE,TRUE,"1"
"2","3","2","8","1",0,"1","1",TRUE,TRUE,"0"
"2","3","2","8","26",0,"1","2",TRUE,TRUE,"0"
"2","3","2","8","1",31,"2","2",TRUE,FALSE,"0"
"2","3","2","8","1",0,"1","1",TRUE,TRUE,"0"
"2","3","2","8","1",0,"1","1",TRUE,TRUE,"0"
"2","4","2","8","1",0,"1","1",TRUE,TRUE,"0"
"3","3","3","8","21",0,"1","4",FALSE,FALSE,"0"
"5","3","27","8","23",0,"1","4",TRUE,FALSE,"0"
"5","3","24","8","23",0,"1","4",TRUE,FALSE,"0"
"1","3","2","8","1",0,"1","4",FALSE,FALSE,"1"
"10","4","27","8","26",1,"1","4",TRUE,FALSE,"0"
"10","4","27","8","26",2,"1","4",TRUE,FALSE,"0"
"11","3","10","8","1",0,"1","1",TRUE,FALSE,"0"
"6","3","2","8","14",2,"0","2",TRUE,TRUE,"0"
"6","3","2","8","27",2,"1","4",FALSE,FALSE,"0"
"10","3","2","8","26",1,"0","2",TRUE,FALSE,"1"
"5","1","27","8","1",50,"1","2",TRUE,FALSE,"1"
"6","3","22","8","26",82,"1","2",TRUE,TRUE,"1"
"11","4","5","8","1",0,"1","4",FALSE,FALSE,"0"
"1","3","2","8","14",2,"1","2",TRUE,FALSE,"1"
"3","4","2","8","1",102,"1","4",TRUE,FALSE,"0"
"4","3","2","8","26",1,"1","2",TRUE,FALSE,"1"
"10","3","2","8","10",0,"5","2",FALSE,FALSE,"1"
"11","3","2","8","19",150,"0","2",FALSE,FALSE,"1"
"12","3","2","8","19",320,"1","2",FALSE,TRUE,"1"
"1","3","2","8","1",0,"1","5",FALSE,TRUE,"1"
"2","3","2","8","26",20000,"1","4",TRUE,FALSE,"1"
"2","3","21","8","19",0,"0","2",FALSE,TRUE,"1"
"2","3","2","8","1",320,"2","2",FALSE,FALSE,"1"
"2","4","2","8","1",0,"5","2",TRUE,TRUE,"1"
"3","3","2","8","1",0,"1","2",TRUE,FALSE,"1"
"3","3","2","8","1",0,"1","4",FALSE,FALSE,"1"
"4","2","2","8","1",0,"1","1",TRUE,TRUE,"1"
"4","2","2","8","1",0,"1","4",TRUE,FALSE,"1"
"4","2","2","8","1",0,"1","4",FALSE,FALSE,"1"
"7","3","2","8","26",0,"1","2",TRUE,FALSE,"1"
"7","3","2","8","1",20000,"1","4",TRUE,FALSE,"1"
"12","3","4","8","19",125,"1","2",TRUE,TRUE,"1"
